Diagnóstico_ID,Año,Diagnóstico,Sexo,Provincia,Provincia_ID,Hospitalizaciones
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Cuenca,16,122
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Cáceres,10,484
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Cádiz,11,1329
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Córdoba,14,607
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Gipuzkoa,20,1548
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Girona,17,1042
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Granada,18,909
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Guadalajara,19,153
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Huelva,21,357
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Huesca,22,213
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Islas Baleares,7,1334
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Jaén,23,338
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,La Rioja,26,289
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Las Palmas,35,1599
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,León,24,735
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Lleida,25,644
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Lugo,27,317
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Madrid,28,10282
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Melilla,52,82
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Murcia,30,1241
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Málaga,29,1652
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Navarra,31,993
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Ourense,32,571
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Palencia,34,265
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Pontevedra,36,1646
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Salamanca,37,264
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Santa Cruz de Tenerife,38,1277
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Segovia,40,170
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Sevilla,41,1659
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Soria,42,206
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Tarragona,43,1572
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Teruel,44,80
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Toledo,45,620
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Valencia,46,3646
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Valladolid,47,925
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Zamora,49,317
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Zaragoza,50,1522
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Álava,1,330
1,2013,"Neoplasia maligna de tráquea, bronquios y pulmón",Mujeres,Ávila,5,178
2,2013,Enfermedades de la circulación pulmonar,Hombres,A Coruña,15,1876
2,2013,Enfermedades de la circulación pulmonar,Hombres,Albacete,2,856
2,2013,Enfermedades de la circulación pulmonar,Hombres,Alicante,3,2676
2,2013,Enfermedades de la circulación pulmonar,Hombres,Almería,4,832
2,2013,Enfermedades de la circulación pulmonar,Hombres,Asturias,33,3088
2,2013,Enfermedades de la circulación pulmonar,Hombres,Badajoz,6,1758
2,2013,Enfermedades de la circulación pulmonar,Hombres,Barcelona,8,8304
2,2013,Enfermedades de la circulación pulmonar,Hombres,Bizkaia,48,1724
2,2013,Enfermedades de la circulación pulmonar,Hombres,Burgos,9,996
2,2013,Enfermedades de la circulación pulmonar,Hombres,Cantabria,39,1041
2,2013,Enfermedades de la circulación pulmonar,Hombres,Castellón,12,465
2,2013,Enfermedades de la circulación pulmonar,Hombres,Ceuta,51,65
2,2013,Enfermedades de la circulación pulmonar,Hombres,Ciudad Real,13,1010
2,2013,Enfermedades de la circulación pulmonar,Hombres,Cuenca,16,395
2,2013,Enfermedades de la circulación pulmonar,Hombres,Cáceres,10,815
2,2013,Enfermedades de la circulación pulmonar,Hombres,Cádiz,11,1413
2,2013,Enfermedades de la circulación pulmonar,Hombres,Córdoba,14,1343
2,2013,Enfermedades de la circulación pulmonar,Hombres,Gipuzkoa,20,1042
2,2013,Enfermedades de la circulación pulmonar,Hombres,Girona,17,1275
2,2013,Enfermedades de la circulación pulmonar,Hombres,Granada,18,2121
2,2013,Enfermedades de la circulación pulmonar,Hombres,Guadalajara,19,238
2,2013,Enfermedades de la circulación pulmonar,Hombres,Huelva,21,791
2,2013,Enfermedades de la circulación pulmonar,Hombres,Huesca,22,581
2,2013,Enfermedades de la circulación pulmonar,Hombres,Islas Baleares,7,1438
2,2013,Enfermedades de la circulación pulmonar,Hombres,Jaén,23,1234
2,2013,Enfermedades de la circulación pulmonar,Hombres,La Rioja,26,879
2,2013,Enfermedades de la circulación pulmonar,Hombres,Las Palmas,35,1022
2,2013,Enfermedades de la circulación pulmonar,Hombres,León,24,1735
2,2013,Enfermedades de la circulación pulmonar,Hombres,Lleida,25,593
2,2013,Enfermedades de la circulación pulmonar,Hombres,Lugo,27,870
2,2013,Enfermedades de la circulación pulmonar,Hombres,Madrid,28,11759
2,2013,Enfermedades de la circulación pulmonar,Hombres,Melilla,52,6
2,2013,Enfermedades de la circulación pulmonar,Hombres,Murcia,30,2043
2,2013,Enfermedades de la circulación pulmonar,Hombres,Málaga,29,2298
2,2013,Enfermedades de la circulación pulmonar,Hombres,Navarra,31,1250
2,2013,Enfermedades de la circulación pulmonar,Hombres,Ourense,32,1262
2,2013,Enfermedades de la circulación pulmonar,Hombres,Palencia,34,279
2,2013,Enfermedades de la circulación pulmonar,Hombres,Pontevedra,36,2087
2,2013,Enfermedades de la circulación pulmonar,Hombres,Salamanca,37,843
2,2013,Enfermedades de la circulación pulmonar,Hombres,Santa Cruz de Tenerife,38,1202
2,2013,Enfermedades de la circulación pulmonar,Hombres,Segovia,40,450
2,2013,Enfermedades de la circulación pulmonar,Hombres,Sevilla,41,1542
2,2013,Enfermedades de la circulación pulmonar,Hombres,Soria,42,323
2,2013,Enfermedades de la circulación pulmonar,Hombres,Tarragona,43,1311
2,2013,Enfermedades de la circulación pulmonar,Hombres,Teruel,44,358
2,2013,Enfermedades de la circulación pulmonar,Hombres,Toledo,45,1165
2,2013,Enfermedades de la circulación pulmonar,Hombres,Valencia,46,3098
2,2013,Enfermedades de la circulación pulmonar,Hombres,Valladolid,47,1534
2,2013,Enfermedades de la circulación pulmonar,Hombres,Zamora,49,461
2,2013,Enfermedades de la circulación pulmonar,Hombres,Zaragoza,50,2154
2,2013,Enfermedades de la circulación pulmonar,Hombres,Álava,1,583
2,2013,Enfermedades de la circulación pulmonar,Hombres,Ávila,5,604
2,2013,Enfermedades de la circulación pulmonar,Mujeres,A Coruña,15,2834
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Albacete,2,804
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Alicante,3,3066
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Almería,4,1095
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Asturias,33,4260
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Badajoz,6,1935
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Barcelona,8,10689
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Bizkaia,48,2707
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Burgos,9,1175
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Cantabria,39,1406
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Castellón,12,705
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Ceuta,51,92
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Ciudad Real,13,1237
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Cuenca,16,485
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Cáceres,10,866
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Cádiz,11,1472
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Córdoba,14,1524
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Gipuzkoa,20,1541
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Girona,17,1291
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Granada,18,2481
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Guadalajara,19,333
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Huelva,21,974
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Huesca,22,334
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Islas Baleares,7,1749
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Jaén,23,1539
2,2013,Enfermedades de la circulación pulmonar,Mujeres,La Rioja,26,1101
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Las Palmas,35,1400
2,2013,Enfermedades de la circulación pulmonar,Mujeres,León,24,1775
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Lleida,25,693
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Lugo,27,1044
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Madrid,28,13499
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Melilla,52,65
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Murcia,30,2318
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Málaga,29,2593
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Navarra,31,1546
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Ourense,32,1154
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Palencia,34,549
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Pontevedra,36,3426
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Salamanca,37,1034
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Santa Cruz de Tenerife,38,1784
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Segovia,40,257
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Sevilla,41,2237
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Soria,42,477
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Tarragona,43,1935
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Teruel,44,474
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Toledo,45,1331
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Valencia,46,4484
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Valladolid,47,1854
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Zamora,49,651
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Zaragoza,50,2483
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Álava,1,637
2,2013,Enfermedades de la circulación pulmonar,Mujeres,Ávila,5,758
3,2013,Enfermedad crónica de amígdalas,Hombres,A Coruña,15,446
3,2013,Enfermedad crónica de amígdalas,Hombres,Albacete,2,114
3,2013,Enfermedad crónica de amígdalas,Hombres,Alicante,3,1033
3,2013,Enfermedad crónica de amígdalas,Hombres,Almería,4,137
3,2013,Enfermedad crónica de amígdalas,Hombres,Asturias,33,125
3,2013,Enfermedad crónica de amígdalas,Hombres,Badajoz,6,446
3,2013,Enfermedad crónica de amígdalas,Hombres,Barcelona,8,1265
3,2013,Enfermedad crónica de amígdalas,Hombres,Bizkaia,48,370
3,2013,Enfermedad crónica de amígdalas,Hombres,Burgos,9,205
3,2013,Enfermedad crónica de amígdalas,Hombres,Cantabria,39,286
3,2013,Enfermedad crónica de amígdalas,Hombres,Castellón,12,450
3,2013,Enfermedad crónica de amígdalas,Hombres,Ceuta,51,13
3,2013,Enfermedad crónica de amígdalas,Hombres,Ciudad Real,13,211
3,2013,Enfermedad crónica de amígdalas,Hombres,Cuenca,16,40
3,2013,Enfermedad crónica de amígdalas,Hombres,Cáceres,10,255
3,2013,Enfermedad crónica de amígdalas,Hombres,Cádiz,11,302
3,2013,Enfermedad crónica de amígdalas,Hombres,Córdoba,14,92
3,2013,Enfermedad crónica de amígdalas,Hombres,Gipuzkoa,20,352
3,2013,Enfermedad crónica de amígdalas,Hombres,Girona,17,296
3,2013,Enfermedad crónica de amígdalas,Hombres,Granada,18,174
3,2013,Enfermedad crónica de amígdalas,Hombres,Guadalajara,19,81
3,2013,Enfermedad crónica de amígdalas,Hombres,Huelva,21,229
3,2013,Enfermedad crónica de amígdalas,Hombres,Huesca,22,79
3,2013,Enfermedad crónica de amígdalas,Hombres,Islas Baleares,7,291
3,2013,Enfermedad crónica de amígdalas,Hombres,Jaén,23,109
3,2013,Enfermedad crónica de amígdalas,Hombres,La Rioja,26,188
3,2013,Enfermedad crónica de amígdalas,Hombres,Las Palmas,35,698
3,2013,Enfermedad crónica de amígdalas,Hombres,León,24,267
3,2013,Enfermedad crónica de amígdalas,Hombres,Lleida,25,119
3,2013,Enfermedad crónica de amígdalas,Hombres,Lugo,27,115
3,2013,Enfermedad crónica de amígdalas,Hombres,Madrid,28,2142
3,2013,Enfermedad crónica de amígdalas,Hombres,Melilla,52,28
3,2013,Enfermedad crónica de amígdalas,Hombres,Murcia,30,591
3,2013,Enfermedad crónica de amígdalas,Hombres,Málaga,29,517
3,2013,Enfermedad crónica de amígdalas,Hombres,Navarra,31,334
3,2013,Enfermedad crónica de amígdalas,Hombres,Ourense,32,228
3,2013,Enfermedad crónica de amígdalas,Hombres,Palencia,34,184
3,2013,Enfermedad crónica de amígdalas,Hombres,Pontevedra,36,828
3,2013,Enfermedad crónica de amígdalas,Hombres,Salamanca,37,96
3,2013,Enfermedad crónica de amígdalas,Hombres,Santa Cruz de Tenerife,38,465
3,2013,Enfermedad crónica de amígdalas,Hombres,Segovia,40,61
3,2013,Enfermedad crónica de amígdalas,Hombres,Sevilla,41,423
3,2013,Enfermedad crónica de amígdalas,Hombres,Soria,42,108
3,2013,Enfermedad crónica de amígdalas,Hombres,Tarragona,43,258
3,2013,Enfermedad crónica de amígdalas,Hombres,Teruel,44,90
3,2013,Enfermedad crónica de amígdalas,Hombres,Toledo,45,178
3,2013,Enfermedad crónica de amígdalas,Hombres,Valencia,46,1528
3,2013,Enfermedad crónica de amígdalas,Hombres,Valladolid,47,548
3,2013,Enfermedad crónica de amígdalas,Hombres,Zamora,49,132
3,2013,Enfermedad crónica de amígdalas,Hombres,Zaragoza,50,598
3,2013,Enfermedad crónica de amígdalas,Hombres,Álava,1,133
3,2013,Enfermedad crónica de amígdalas,Hombres,Ávila,5,96
3,2013,Enfermedad crónica de amígdalas,Mujeres,A Coruña,15,468
3,2013,Enfermedad crónica de amígdalas,Mujeres,Albacete,2,137
3,2013,Enfermedad crónica de amígdalas,Mujeres,Alicante,3,831
3,2013,Enfermedad crónica de amígdalas,Mujeres,Almería,4,127
3,2013,Enfermedad crónica de amígdalas,Mujeres,Asturias,33,161
3,2013,Enfermedad crónica de amígdalas,Mujeres,Badajoz,6,395
3,2013,Enfermedad crónica de amígdalas,Mujeres,Barcelona,8,1242
3,2013,Enfermedad crónica de amígdalas,Mujeres,Bizkaia,48,307
3,2013,Enfermedad crónica de amígdalas,Mujeres,Burgos,9,215
3,2013,Enfermedad crónica de amígdalas,Mujeres,Cantabria,39,222
3,2013,Enfermedad crónica de amígdalas,Mujeres,Castellón,12,388
3,2013,Enfermedad crónica de amígdalas,Mujeres,Ceuta,51,15
3,2013,Enfermedad crónica de amígdalas,Mujeres,Ciudad Real,13,202
3,2013,Enfermedad crónica de amígdalas,Mujeres,Cuenca,16,43
3,2013,Enfermedad crónica de amígdalas,Mujeres,Cáceres,10,229
3,2013,Enfermedad crónica de amígdalas,Mujeres,Cádiz,11,315
3,2013,Enfermedad crónica de amígdalas,Mujeres,Córdoba,14,83
3,2013,Enfermedad crónica de amígdalas,Mujeres,Gipuzkoa,20,278
3,2013,Enfermedad crónica de amígdalas,Mujeres,Girona,17,277
3,2013,Enfermedad crónica de amígdalas,Mujeres,Granada,18,195
3,2013,Enfermedad crónica de amígdalas,Mujeres,Guadalajara,19,58
3,2013,Enfermedad crónica de amígdalas,Mujeres,Huelva,21,247
3,2013,Enfermedad crónica de amígdalas,Mujeres,Huesca,22,80
3,2013,Enfermedad crónica de amígdalas,Mujeres,Islas Baleares,7,298
3,2013,Enfermedad crónica de amígdalas,Mujeres,Jaén,23,119
3,2013,Enfermedad crónica de amígdalas,Mujeres,La Rioja,26,144
3,2013,Enfermedad crónica de amígdalas,Mujeres,Las Palmas,35,672
3,2013,Enfermedad crónica de amígdalas,Mujeres,León,24,209
3,2013,Enfermedad crónica de amígdalas,Mujeres,Lleida,25,82
3,2013,Enfermedad crónica de amígdalas,Mujeres,Lugo,27,138
3,2013,Enfermedad crónica de amígdalas,Mujeres,Madrid,28,1994
3,2013,Enfermedad crónica de amígdalas,Mujeres,Melilla,52,13
3,2013,Enfermedad crónica de amígdalas,Mujeres,Murcia,30,461
3,2013,Enfermedad crónica de amígdalas,Mujeres,Málaga,29,539
3,2013,Enfermedad crónica de amígdalas,Mujeres,Navarra,31,281
3,2013,Enfermedad crónica de amígdalas,Mujeres,Ourense,32,222
3,2013,Enfermedad crónica de amígdalas,Mujeres,Palencia,34,186
3,2013,Enfermedad crónica de amígdalas,Mujeres,Pontevedra,36,683
3,2013,Enfermedad crónica de amígdalas,Mujeres,Salamanca,37,83
3,2013,Enfermedad crónica de amígdalas,Mujeres,Santa Cruz de Tenerife,38,516
3,2013,Enfermedad crónica de amígdalas,Mujeres,Segovia,40,97
3,2013,Enfermedad crónica de amígdalas,Mujeres,Sevilla,41,359
3,2013,Enfermedad crónica de amígdalas,Mujeres,Soria,42,96
3,2013,Enfermedad crónica de amígdalas,Mujeres,Tarragona,43,285
3,2013,Enfermedad crónica de amígdalas,Mujeres,Teruel,44,80
3,2013,Enfermedad crónica de amígdalas,Mujeres,Toledo,45,171
3,2013,Enfermedad crónica de amígdalas,Mujeres,Valencia,46,1320
3,2013,Enfermedad crónica de amígdalas,Mujeres,Valladolid,47,461
3,2013,Enfermedad crónica de amígdalas,Mujeres,Zamora,49,166
3,2013,Enfermedad crónica de amígdalas,Mujeres,Zaragoza,50,485
3,2013,Enfermedad crónica de amígdalas,Mujeres,Álava,1,106
3,2013,Enfermedad crónica de amígdalas,Mujeres,Ávila,5,91
4,2013,Neumonía,Hombres,A Coruña,15,16152
4,2013,Neumonía,Hombres,Albacete,2,3630
4,2013,Neumonía,Hombres,Alicante,3,16759
4,2013,Neumonía,Hombres,Almería,4,7813
4,2013,Neumonía,Hombres,Asturias,33,15454
4,2013,Neumonía,Hombres,Badajoz,6,7840
4,2013,Neumonía,Hombres,Barcelona,8,60662
4,2013,Neumonía,Hombres,Bizkaia,48,10292
4,2013,Neumonía,Hombres,Burgos,9,6356
4,2013,Neumonía,Hombres,Cantabria,39,6257
4,2013,Neumonía,Hombres,Castellón,12,7233
4,2013,Neumonía,Hombres,Ceuta,51,603
4,2013,Neumonía,Hombres,Ciudad Real,13,6688
4,2013,Neumonía,Hombres,Cuenca,16,2243
4,2013,Neumonía,Hombres,Cáceres,10,5811
4,2013,Neumonía,Hombres,Cádiz,11,9926
4,2013,Neumonía,Hombres,Córdoba,14,9226
4,2013,Neumonía,Hombres,Gipuzkoa,20,8522
4,2013,Neumonía,Hombres,Girona,17,7158
4,2013,Neumonía,Hombres,Granada,18,8493
4,2013,Neumonía,Hombres,Guadalajara,19,3475
4,2013,Neumonía,Hombres,Huelva,21,4327
4,2013,Neumonía,Hombres,Huesca,22,2848
4,2013,Neumonía,Hombres,Islas Baleares,7,14961
4,2013,Neumonía,Hombres,Jaén,23,6295
4,2013,Neumonía,Hombres,La Rioja,26,4570
4,2013,Neumonía,Hombres,Las Palmas,35,10218
4,2013,Neumonía,Hombres,León,24,9770
4,2013,Neumonía,Hombres,Lleida,25,4631
4,2013,Neumonía,Hombres,Lugo,27,4866
4,2013,Neumonía,Hombres,Madrid,28,83025
4,2013,Neumonía,Hombres,Melilla,52,853
4,2013,Neumonía,Hombres,Murcia,30,15807
4,2013,Neumonía,Hombres,Málaga,29,12578
4,2013,Neumonía,Hombres,Navarra,31,7253
4,2013,Neumonía,Hombres,Ourense,32,8736
4,2013,Neumonía,Hombres,Palencia,34,2677
4,2013,Neumonía,Hombres,Pontevedra,36,13827
4,2013,Neumonía,Hombres,Salamanca,37,3530
4,2013,Neumonía,Hombres,Santa Cruz de Tenerife,38,11608
4,2013,Neumonía,Hombres,Segovia,40,2013
4,2013,Neumonía,Hombres,Sevilla,41,10740
4,2013,Neumonía,Hombres,Soria,42,1891
4,2013,Neumonía,Hombres,Tarragona,43,10639
4,2013,Neumonía,Hombres,Teruel,44,2154
4,2013,Neumonía,Hombres,Toledo,45,9369
4,2013,Neumonía,Hombres,Valencia,46,25063
4,2013,Neumonía,Hombres,Valladolid,47,7531
4,2013,Neumonía,Hombres,Zamora,49,3643
